Leptospira_venezuelensis_GCF_002150035	Leptospira_haakeii_GCF_002812045	87.936
Leptospira_alexanderi_GCF_000243815	Leptospira_haakeii_GCF_002812045	71.470
Leptospira_stimsonii_GCF_003545885	Leptospira_haakeii_GCF_002812045	71.432
Leptospira_hartskeerlii_GCF_002811475	Leptospira_haakeii_GCF_002812045	88.235
Leptospira_langatensis_GCF_004770615	Leptospira_haakeii_GCF_002812045	76.770
Leptospira_johnsonii_GCF_003112675	Leptospira_haakeii_GCF_002812045	87.494
Leptospira_andrefontaineae_GCF_004770105	Leptospira_haakeii_GCF_002812045	89.618
Leptospira_fletcheri_GCF_004769195	Leptospira_haakeii_GCF_002812045	72.493
Leptospira_perdikensis_GCF_004769575	Leptospira_haakeii_GCF_002812045	70.551
Leptospira_wolffii_GCF_000306115	Leptospira_haakeii_GCF_002812045	75.245
Leptospira_inadai_GCF_000243675	Leptospira_haakeii_GCF_002812045	72.714
Leptospira_barantonii_GCF_002811925	Leptospira_haakeii_GCF_002812045	71.531
Leptospira_montravelensis_GCF_004769455	Leptospira_haakeii_GCF_002812045	70.358
Leptospira_broomii_GCF_000243715	Leptospira_haakeii_GCF_002812045	72.672
Leptospira_levettii_GCF_002812085	Leptospira_haakeii_GCF_002812045	70.074
Leptospira_borgpetersenii_GCF_003046425	Leptospira_haakeii_GCF_002812045	71.462
Leptospira_kemamanensis_GCF_004769665	Leptospira_haakeii_GCF_002812045	70.255
Leptospira_bandrabouensis_GCF_004770905	Leptospira_haakeii_GCF_002812045	70.349
Leptospira_saintgironsiae_GCF_002811765	Leptospira_mayottensis_GCF_000306675	71.523
Leptospira_johnsonii_GCF_003112675	Leptospira_mayottensis_GCF_000306675	71.656
Leptospira_mgodei_GCF_040833985	Leptospira_mayottensis_GCF_000306675	70.177
Leptospira_abararensis_GCF_016918735	Leptospira_mayottensis_GCF_000306675	70.113
Leptospira_bourretii_GCF_004769285	Leptospira_mayottensis_GCF_000306675	70.091
Leptospira_alstonii_GCF_000347175	Leptospira_haakeii_GCF_002812045	71.469
Leptospira_ilyithenensis_GCF_004771005	Leptospira_haakeii_GCF_002812045	70.255
Leptospira_ellisii_GCF_002811955	Leptospira_mayottensis_GCF_000306675	77.036
Leptospira_noguchii_GCF_000306255	Leptospira_haakeii_GCF_002812045	71.713
Leptospira_vanthielii_GCF_000332455	Leptospira_mayottensis_GCF_000306675	69.997
Leptospira_interrogans_GCF_000343165	Leptospira_haakeii_GCF_002812045	71.750
Leptospira_kanakyensis_GCF_004769235	Leptospira_haakeii_GCF_002812045	70.378
Leptospira_gorisiae_GCF_040833975	Leptospira_mayottensis_GCF_000306675	78.386
Leptospira_ainazelensis_GCF_016918785	Leptospira_haakeii_GCF_002812045	71.475
Leptospira_terpstrae_GCF_000332495	Leptospira_mayottensis_GCF_000306675	70.102
Leptospira_ognonensis_GCF_004770745	Leptospira_mayottensis_GCF_000306675	69.590
Leptospira_sarikeiensis_GCF_004769615	Leptospira_mayottensis_GCF_000306675	71.787
Leptospira_gomenensis_GCF_004770155	Leptospira_mayottensis_GCF_000306675	77.020
Leptospira_ellinghausenii_GCF_003114815	Leptospira_mayottensis_GCF_000306675	70.112
Leptospira_brenneri_GCF_002812125	Leptospira_mayottensis_GCF_000306675	70.233
Leptospira_congkakensis_GCF_004770265	Leptospira_mayottensis_GCF_000306675	70.137
Leptospira_milleri_GCF_040833955	Leptospira_mayottensis_GCF_000306675	70.073
Leptospira_kobayashii_GCF_003114835	Leptospira_mayottensis_GCF_000306675	70.302
Leptospira_perolatii_GCF_002811875	Leptospira_mayottensis_GCF_000306675	71.445
Leptospira_meyeri_GCF_004368965	Leptospira_mayottensis_GCF_000306675	70.071
Leptospira_jelokensis_GCF_004769775	Leptospira_mayottensis_GCF_000306675	69.986
Leptospira_harrisiae_GCF_002811945	Leptospira_mayottensis_GCF_000306675	70.040
Leptospira_biflexa_GCF_000017685	Leptospira_mayottensis_GCF_000306675	70.027
Leptospira_cinconiae_GCF_040833995	Leptospira_mayottensis_GCF_000306675	71.834
Leptospira_ainlahdjerensis_GCF_016919175	Leptospira_mayottensis_GCF_000306675	78.339
Leptospira_yasudae_GCF_003545925	Leptospira_mayottensis_GCF_000306675	80.269
Leptospira_ryugenii_GCF_003114855	Leptospira_mayottensis_GCF_000306675	69.382
Leptospira_licerasiae_GCF_000244755	Leptospira_mayottensis_GCF_000306675	71.714
Leptospira_mtsangambouensis_GCF_004770475	Leptospira_mayottensis_GCF_000306675	70.096
Leptospira_idonii_GCF_004770995	Leptospira_mayottensis_GCF_000306675	70.856
Leptospira_semungkisensis_GCF_004770055	Leptospira_mayottensis_GCF_000306675	71.541
Leptospira_hartskeerlii_GCF_002811475	Leptospira_mayottensis_GCF_000306675	71.588
Leptospira_venezuelensis_GCF_002150035	Leptospira_mayottensis_GCF_000306675	71.447
Leptospira_neocaledonica_GCF_002812205	Leptospira_mayottensis_GCF_000306675	71.705
Leptospira_chreensis_GCF_016919165	Leptospira_mayottensis_GCF_000306675	70.057
Leptospira_iowaensis_GCF_040833965	Leptospira_mayottensis_GCF_000306675	70.037
Leptospira_kirschneri_GCF_000243695	Leptospira_mayottensis_GCF_000306675	81.404
Leptospira_adleri_GCF_002811985	Leptospira_mayottensis_GCF_000306675	78.375
Leptospira_tipperaryensis_GCF_001729245	Leptospira_mayottensis_GCF_000306675	78.731
Leptospira_kmetyi_GCF_000243735	Leptospira_mayottensis_GCF_000306675	81.105
Leptospira_sanjuanensis_GCF_022267325	Leptospira_mayottensis_GCF_000306675	80.165
Leptospira_bouyouniensis_GCF_004770445	Leptospira_mayottensis_GCF_000306675	70.008
Leptospira_fainei_GCF_000306235	Leptospira_mayottensis_GCF_000306675	71.405
Leptospira_selangorensis_GCF_004769405	Leptospira_mayottensis_GCF_000306675	71.738
Leptospira_weilii_GCF_006874745	Leptospira_mayottensis_GCF_000306675	91.784
Leptospira_dzoumogneensis_GCF_004770895	Leptospira_mayottensis_GCF_000306675	71.785
Leptospira_santarosai_GCF_000313175	Leptospira_mayottensis_GCF_000306675	87.991
Leptospira_andrefontaineae_GCF_004770105	Leptospira_mayottensis_GCF_000306675	71.624
Leptospira_wolbachii_GCF_000332515	Leptospira_mayottensis_GCF_000306675	70.132
Leptospira_langatensis_GCF_004770615	Leptospira_mayottensis_GCF_000306675	71.419
Leptospira_koniambonensis_GCF_004769555	Leptospira_mayottensis_GCF_000306675	71.520
Leptospira_yanagawae_GCF_000332475	Leptospira_mayottensis_GCF_000306675	69.986
Leptospira_fletcheri_GCF_004769195	Leptospira_mayottensis_GCF_000306675	71.501
Leptospira_noumeaensis_GCF_004770765	Leptospira_mayottensis_GCF_000306675	70.011
Leptospira_bandrabouensis_GCF_004770905	Leptospira_mayottensis_GCF_000306675	70.039
Leptospira_ilyithenensis_GCF_004771005	Leptospira_mayottensis_GCF_000306675	70.344
Leptospira_barantonii_GCF_002811925	Leptospira_mayottensis_GCF_000306675	80.923
Leptospira_perdikensis_GCF_004769575	Leptospira_mayottensis_GCF_000306675	70.021
Leptospira_montravelensis_GCF_004769455	Leptospira_mayottensis_GCF_000306675	70.120
Leptospira_wolffii_GCF_000306115	Leptospira_mayottensis_GCF_000306675	71.732
Leptospira_broomii_GCF_000243715	Leptospira_mayottensis_GCF_000306675	71.397
Leptospira_stimsonii_GCF_003545885	Leptospira_mayottensis_GCF_000306675	78.355
Leptospira_alexanderi_GCF_000243815	Leptospira_mayottensis_GCF_000306675	92.946
Leptospira_inadai_GCF_000243675	Leptospira_mayottensis_GCF_000306675	71.352
Leptospira_levettii_GCF_002812085	Leptospira_mayottensis_GCF_000306675	69.915
Leptospira_interrogans_GCF_000343165	Leptospira_mayottensis_GCF_000306675	81.106
Leptospira_alstonii_GCF_000347175	Leptospira_mayottensis_GCF_000306675	83.908
Leptospira_borgpetersenii_GCF_003046425	Leptospira_mayottensis_GCF_000306675	92.010
Leptospira_noguchii_GCF_000306255	Leptospira_mayottensis_GCF_000306675	81.092
Leptospira_kemamanensis_GCF_004769665	Leptospira_mayottensis_GCF_000306675	70.047
Leptospira_ainazelensis_GCF_016918785	Leptospira_mayottensis_GCF_000306675	78.529
Leptospira_kanakyensis_GCF_004769235	Leptospira_mayottensis_GCF_000306675	70.065
Leptospira_gorisiae_GCF_040833975	Leptospira_bourretii_GCF_004769285	70.032
Leptospira_johnsonii_GCF_003112675	Leptospira_bourretii_GCF_004769285	70.132
Leptospira_ellisii_GCF_002811955	Leptospira_bourretii_GCF_004769285	69.460
Leptospira_gomenensis_GCF_004770155	Leptospira_bourretii_GCF_004769285	69.580
Leptospira_mgodei_GCF_040833985	Leptospira_bourretii_GCF_004769285	82.682
Leptospira_saintgironsiae_GCF_002811765	Leptospira_bourretii_GCF_004769285	70.454
Leptospira_ryugenii_GCF_003114855	Leptospira_bourretii_GCF_004769285	72.689
Leptospira_abararensis_GCF_016918735	Leptospira_bourretii_GCF_004769285	82.706
Leptospira_milleri_GCF_040833955	Leptospira_bourretii_GCF_004769285	78.777
Leptospira_brenneri_GCF_002812125	Leptospira_bourretii_GCF_004769285	82.714
Leptospira_ellinghausenii_GCF_003114815	Leptospira_bourretii_GCF_004769285	79.169
Leptospira_sarikeiensis_GCF_004769615	Leptospira_bourretii_GCF_004769285	70.225
Leptospira_ainlahdjerensis_GCF_016919175	Leptospira_bourretii_GCF_004769285	70.004
Leptospira_vanthielii_GCF_000332455	Leptospira_bourretii_GCF_004769285	82.874
Leptospira_ognonensis_GCF_004770745	Leptospira_bourretii_GCF_004769285	72.773
Leptospira_perolatii_GCF_002811875	Leptospira_bourretii_GCF_004769285	69.873
Leptospira_congkakensis_GCF_004770265	Leptospira_bourretii_GCF_004769285	84.006
Leptospira_terpstrae_GCF_000332495	Leptospira_bourretii_GCF_004769285	82.755
Leptospira_kobayashii_GCF_003114835	Leptospira_bourretii_GCF_004769285	73.262
Leptospira_meyeri_GCF_004368965	Leptospira_bourretii_GCF_004769285	89.547
Leptospira_jelokensis_GCF_004769775	Leptospira_bourretii_GCF_004769285	78.773
Leptospira_yasudae_GCF_003545925	Leptospira_bourretii_GCF_004769285	69.975
Leptospira_idonii_GCF_004770995	Leptospira_bourretii_GCF_004769285	73.428
Leptospira_sanjuanensis_GCF_022267325	Leptospira_bourretii_GCF_004769285	69.893
Leptospira_kmetyi_GCF_000243735	Leptospira_bourretii_GCF_004769285	69.883
Leptospira_cinconiae_GCF_040833995	Leptospira_bourretii_GCF_004769285	70.094
Leptospira_mtsangambouensis_GCF_004770475	Leptospira_bourretii_GCF_004769285	94.988
Leptospira_licerasiae_GCF_000244755	Leptospira_bourretii_GCF_004769285	70.166
Leptospira_biflexa_GCF_000017685	Leptospira_bourretii_GCF_004769285	78.878
Leptospira_iowaensis_GCF_040833965	Leptospira_bourretii_GCF_004769285	78.851
Leptospira_tipperaryensis_GCF_001729245	Leptospira_bourretii_GCF_004769285	70.223
Leptospira_neocaledonica_GCF_002812205	Leptospira_bourretii_GCF_004769285	70.258
Leptospira_selangorensis_GCF_004769405	Leptospira_bourretii_GCF_004769285	70.365
Leptospira_chreensis_GCF_016919165	Leptospira_bourretii_GCF_004769285	82.710
Leptospira_kirschneri_GCF_000243695	Leptospira_bourretii_GCF_004769285	70.083
Leptospira_adleri_GCF_002811985	Leptospira_bourretii_GCF_004769285	69.825
Leptospira_bouyouniensis_GCF_004770445	Leptospira_bourretii_GCF_004769285	78.950
Leptospira_fainei_GCF_000306235	Leptospira_bourretii_GCF_004769285	69.568
Leptospira_harrisiae_GCF_002811945	Leptospira_bourretii_GCF_004769285	86.663
Leptospira_dzoumogneensis_GCF_004770895	Leptospira_bourretii_GCF_004769285	70.321
Leptospira_semungkisensis_GCF_004770055	Leptospira_bourretii_GCF_004769285	69.920
Leptospira_langatensis_GCF_004770615	Leptospira_bourretii_GCF_004769285	69.987
Leptospira_andrefontaineae_GCF_004770105	Leptospira_bourretii_GCF_004769285	70.386
Leptospira_venezuelensis_GCF_002150035	Leptospira_bourretii_GCF_004769285	70.383
Leptospira_fletcheri_GCF_004769195	Leptospira_bourretii_GCF_004769285	69.392
Leptospira_koniambonensis_GCF_004769555	Leptospira_bourretii_GCF_004769285	70.357
Leptospira_yanagawae_GCF_000332475	Leptospira_bourretii_GCF_004769285	78.916
Leptospira_hartskeerlii_GCF_002811475	Leptospira_bourretii_GCF_004769285	70.334
Leptospira_weilii_GCF_006874745	Leptospira_bourretii_GCF_004769285	69.826
Leptospira_santarosai_GCF_000313175	Leptospira_bourretii_GCF_004769285	70.006
Leptospira_alexanderi_GCF_000243815	Leptospira_bourretii_GCF_004769285	70.055
Leptospira_stimsonii_GCF_003545885	Leptospira_bourretii_GCF_004769285	69.932
Leptospira_noumeaensis_GCF_004770765	Leptospira_bourretii_GCF_004769285	84.024
Leptospira_perdikensis_GCF_004769575	Leptospira_bourretii_GCF_004769285	83.037
Leptospira_barantonii_GCF_002811925	Leptospira_bourretii_GCF_004769285	69.835
Leptospira_wolffii_GCF_000306115	Leptospira_bourretii_GCF_004769285	69.677
Leptospira_inadai_GCF_000243675	Leptospira_bourretii_GCF_004769285	69.405
Leptospira_wolbachii_GCF_000332515	Leptospira_bourretii_GCF_004769285	82.797
Leptospira_montravelensis_GCF_004769455	Leptospira_bourretii_GCF_004769285	84.293
Leptospira_broomii_GCF_000243715	Leptospira_bourretii_GCF_004769285	69.746
Leptospira_noguchii_GCF_000306255	Leptospira_bourretii_GCF_004769285	70.264
Leptospira_interrogans_GCF_000343165	Leptospira_bourretii_GCF_004769285	70.343
Leptospira_kemamanensis_GCF_004769665	Leptospira_bourretii_GCF_004769285	79.209
Leptospira_borgpetersenii_GCF_003046425	Leptospira_bourretii_GCF_004769285	69.998
Leptospira_alstonii_GCF_000347175	Leptospira_bourretii_GCF_004769285	70.146
Leptospira_bandrabouensis_GCF_004770905	Leptospira_bourretii_GCF_004769285	85.327
Leptospira_ainazelensis_GCF_016918785	Leptospira_bourretii_GCF_004769285	69.970
Leptospira_mgodei_GCF_040833985	Leptospira_saintgironsiae_GCF_002811765	70.459
Leptospira_abararensis_GCF_016918735	Leptospira_saintgironsiae_GCF_002811765	70.340
Leptospira_terpstrae_GCF_000332495	Leptospira_saintgironsiae_GCF_002811765	70.325
Leptospira_ellisii_GCF_002811955	Leptospira_saintgironsiae_GCF_002811765	71.022
Leptospira_levettii_GCF_002812085	Leptospira_bourretii_GCF_004769285	78.896
Leptospira_ognonensis_GCF_004770745	Leptospira_saintgironsiae_GCF_002811765	69.788
Leptospira_brenneri_GCF_002812125	Leptospira_saintgironsiae_GCF_002811765	70.494
Leptospira_congkakensis_GCF_004770265	Leptospira_saintgironsiae_GCF_002811765	70.476
Leptospira_kobayashii_GCF_003114835	Leptospira_saintgironsiae_GCF_002811765	70.630
Leptospira_milleri_GCF_040833955	Leptospira_saintgironsiae_GCF_002811765	70.259
Leptospira_idonii_GCF_004770995	Leptospira_saintgironsiae_GCF_002811765	71.036
Leptospira_jelokensis_GCF_004769775	Leptospira_saintgironsiae_GCF_002811765	70.153
Leptospira_ilyithenensis_GCF_004771005	Leptospira_bourretii_GCF_004769285	73.214
Leptospira_kanakyensis_GCF_004769235	Leptospira_bourretii_GCF_004769285	84.327
Leptospira_gorisiae_GCF_040833975	Leptospira_saintgironsiae_GCF_002811765	71.450
Leptospira_johnsonii_GCF_003112675	Leptospira_saintgironsiae_GCF_002811765	87.738
Leptospira_vanthielii_GCF_000332455	Leptospira_saintgironsiae_GCF_002811765	70.344
Leptospira_ainlahdjerensis_GCF_016919175	Leptospira_saintgironsiae_GCF_002811765	71.520
Leptospira_gomenensis_GCF_004770155	Leptospira_saintgironsiae_GCF_002811765	71.183
Leptospira_sarikeiensis_GCF_004769615	Leptospira_saintgironsiae_GCF_002811765	81.125
Leptospira_perolatii_GCF_002811875	Leptospira_saintgironsiae_GCF_002811765	72.402
Leptospira_ryugenii_GCF_003114855	Leptospira_saintgironsiae_GCF_002811765	69.831
Leptospira_cinconiae_GCF_040833995	Leptospira_saintgironsiae_GCF_002811765	86.251
Leptospira_kmetyi_GCF_000243735	Leptospira_saintgironsiae_GCF_002811765	71.408
Leptospira_yasudae_GCF_003545925	Leptospira_saintgironsiae_GCF_002811765	71.355
Leptospira_biflexa_GCF_000017685	Leptospira_saintgironsiae_GCF_002811765	70.224
Leptospira_ellinghausenii_GCF_003114815	Leptospira_saintgironsiae_GCF_002811765	70.371
Leptospira_meyeri_GCF_004368965	Leptospira_saintgironsiae_GCF_002811765	70.458
Leptospira_mtsangambouensis_GCF_004770475	Leptospira_saintgironsiae_GCF_002811765	70.512
Leptospira_licerasiae_GCF_000244755	Leptospira_saintgironsiae_GCF_002811765	87.360
Leptospira_harrisiae_GCF_002811945	Leptospira_saintgironsiae_GCF_002811765	70.484
Leptospira_kirschneri_GCF_000243695	Leptospira_saintgironsiae_GCF_002811765	71.756
Leptospira_sanjuanensis_GCF_022267325	Leptospira_saintgironsiae_GCF_002811765	71.372
Leptospira_neocaledonica_GCF_002812205	Leptospira_saintgironsiae_GCF_002811765	88.032
Leptospira_bouyouniensis_GCF_004770445	Leptospira_saintgironsiae_GCF_002811765	70.198
Leptospira_adleri_GCF_002811985	Leptospira_saintgironsiae_GCF_002811765	71.416
Leptospira_dzoumogneensis_GCF_004770895	Leptospira_saintgironsiae_GCF_002811765	89.427
Leptospira_weilii_GCF_006874745	Leptospira_saintgironsiae_GCF_002811765	71.469
Leptospira_hartskeerlii_GCF_002811475	Leptospira_saintgironsiae_GCF_002811765	88.819
Leptospira_chreensis_GCF_016919165	Leptospira_saintgironsiae_GCF_002811765	70.578
Leptospira_iowaensis_GCF_040833965	Leptospira_saintgironsiae_GCF_002811765	70.328
Leptospira_santarosai_GCF_000313175	Leptospira_saintgironsiae_GCF_002811765	71.462
Leptospira_tipperaryensis_GCF_001729245	Leptospira_saintgironsiae_GCF_002811765	71.568
Leptospira_semungkisensis_GCF_004770055	Leptospira_saintgironsiae_GCF_002811765	77.116
Leptospira_andrefontaineae_GCF_004770105	Leptospira_saintgironsiae_GCF_002811765	89.523
Leptospira_selangorensis_GCF_004769405	Leptospira_saintgironsiae_GCF_002811765	90.127
Leptospira_fainei_GCF_000306235	Leptospira_saintgironsiae_GCF_002811765	72.629
Leptospira_venezuelensis_GCF_002150035	Leptospira_saintgironsiae_GCF_002811765	88.533
Leptospira_langatensis_GCF_004770615	Leptospira_saintgironsiae_GCF_002811765	76.744
Leptospira_stimsonii_GCF_003545885	Leptospira_saintgironsiae_GCF_002811765	71.462
Leptospira_noumeaensis_GCF_004770765	Leptospira_saintgironsiae_GCF_002811765	70.363
Leptospira_perdikensis_GCF_004769575	Leptospira_saintgironsiae_GCF_002811765	70.302
Leptospira_koniambonensis_GCF_004769555	Leptospira_saintgironsiae_GCF_002811765	90.869
Leptospira_fletcheri_GCF_004769195	Leptospira_saintgironsiae_GCF_002811765	72.415
Leptospira_alexanderi_GCF_000243815	Leptospira_saintgironsiae_GCF_002811765	71.625
Leptospira_wolbachii_GCF_000332515	Leptospira_saintgironsiae_GCF_002811765	70.286
Leptospira_yanagawae_GCF_000332475	Leptospira_saintgironsiae_GCF_002811765	70.250
Leptospira_barantonii_GCF_002811925	Leptospira_saintgironsiae_GCF_002811765	71.489
Leptospira_wolffii_GCF_000306115	Leptospira_saintgironsiae_GCF_002811765	75.167
Leptospira_montravelensis_GCF_004769455	Leptospira_saintgironsiae_GCF_002811765	70.553
Leptospira_inadai_GCF_000243675	Leptospira_saintgironsiae_GCF_002811765	72.581
Leptospira_broomii_GCF_000243715	Leptospira_saintgironsiae_GCF_002811765	72.726
Leptospira_levettii_GCF_002812085	Leptospira_saintgironsiae_GCF_002811765	70.286
Leptospira_kemamanensis_GCF_004769665	Leptospira_saintgironsiae_GCF_002811765	70.270
Leptospira_borgpetersenii_GCF_003046425	Leptospira_saintgironsiae_GCF_002811765	71.516
Leptospira_alstonii_GCF_000347175	Leptospira_saintgironsiae_GCF_002811765	71.340
Leptospira_gomenensis_GCF_004770155	Leptospira_mgodei_GCF_040833985	69.705
Leptospira_abararensis_GCF_016918735	Leptospira_mgodei_GCF_040833985	89.252
Leptospira_gorisiae_GCF_040833975	Leptospira_mgodei_GCF_040833985	69.906
Leptospira_ellisii_GCF_002811955	Leptospira_mgodei_GCF_040833985	69.671
Leptospira_kanakyensis_GCF_004769235	Leptospira_saintgironsiae_GCF_002811765	70.346
Leptospira_ilyithenensis_GCF_004771005	Leptospira_saintgironsiae_GCF_002811765	70.201
Leptospira_bandrabouensis_GCF_004770905	Leptospira_saintgironsiae_GCF_002811765	70.382
Leptospira_johnsonii_GCF_003112675	Leptospira_mgodei_GCF_040833985	70.304
Leptospira_ainazelensis_GCF_016918785	Leptospira_saintgironsiae_GCF_002811765	71.458
Leptospira_ognonensis_GCF_004770745	Leptospira_mgodei_GCF_040833985	72.739
Leptospira_sarikeiensis_GCF_004769615	Leptospira_mgodei_GCF_040833985	70.019
Leptospira_perolatii_GCF_002811875	Leptospira_mgodei_GCF_040833985	69.745
Leptospira_interrogans_GCF_000343165	Leptospira_saintgironsiae_GCF_002811765	71.852
Leptospira_noguchii_GCF_000306255	Leptospira_saintgironsiae_GCF_002811765	71.835
Leptospira_terpstrae_GCF_000332495	Leptospira_mgodei_GCF_040833985	86.238
Leptospira_brenneri_GCF_002812125	Leptospira_mgodei_GCF_040833985	82.688
Leptospira_yasudae_GCF_003545925	Leptospira_mgodei_GCF_040833985	69.898
Leptospira_ellinghausenii_GCF_003114815	Leptospira_mgodei_GCF_040833985	78.604
Leptospira_vanthielii_GCF_000332455	Leptospira_mgodei_GCF_040833985	89.250
Leptospira_ainlahdjerensis_GCF_016919175	Leptospira_mgodei_GCF_040833985	69.837
Leptospira_congkakensis_GCF_004770265	Leptospira_mgodei_GCF_040833985	83.060
Leptospira_meyeri_GCF_004368965	Leptospira_mgodei_GCF_040833985	82.466
Leptospira_licerasiae_GCF_000244755	Leptospira_mgodei_GCF_040833985	70.208
Leptospira_sanjuanensis_GCF_022267325	Leptospira_mgodei_GCF_040833985	69.995
Leptospira_kobayashii_GCF_003114835	Leptospira_mgodei_GCF_040833985	73.201
Leptospira_milleri_GCF_040833955	Leptospira_mgodei_GCF_040833985	78.417
Leptospira_ryugenii_GCF_003114855	Leptospira_mgodei_GCF_040833985	72.249
Leptospira_idonii_GCF_004770995	Leptospira_mgodei_GCF_040833985	73.194
Leptospira_jelokensis_GCF_004769775	Leptospira_mgodei_GCF_040833985	78.539
Leptospira_cinconiae_GCF_040833995	Leptospira_mgodei_GCF_040833985	70.123
Leptospira_mtsangambouensis_GCF_004770475	Leptospira_mgodei_GCF_040833985	82.784
Leptospira_biflexa_GCF_000017685	Leptospira_mgodei_GCF_040833985	78.782
Leptospira_kirschneri_GCF_000243695	Leptospira_mgodei_GCF_040833985	70.267
Leptospira_kmetyi_GCF_000243735	Leptospira_mgodei_GCF_040833985	69.812
Leptospira_harrisiae_GCF_002811945	Leptospira_mgodei_GCF_040833985	82.605
Leptospira_tipperaryensis_GCF_001729245	Leptospira_mgodei_GCF_040833985	69.951
Leptospira_chreensis_GCF_016919165	Leptospira_mgodei_GCF_040833985	85.246
Leptospira_iowaensis_GCF_040833965	Leptospira_mgodei_GCF_040833985	78.539
Leptospira_selangorensis_GCF_004769405	Leptospira_mgodei_GCF_040833985	70.363
Leptospira_dzoumogneensis_GCF_004770895	Leptospira_mgodei_GCF_040833985	70.184
Leptospira_semungkisensis_GCF_004770055	Leptospira_mgodei_GCF_040833985	70.004
Leptospira_santarosai_GCF_000313175	Leptospira_mgodei_GCF_040833985	70.055
